icon,lat,lon,offentlig_avtale,tooltip
instagram,69.58421275170592,20.210050880592078,,Navn: LyngseidetHF: Helse NordBefolkning: 2110
instagram,69.4212864173517,20.33082527120509,,Navn: MarkedHF: Helse NordBefolkning: 802
instagram,69.50445151940177,20.830300699896327,,Navn: BirtavarreHF: Helse NordBefolkning: 1937
instagram,69.7614819423707,21.085575421859527,,Navn: Storslett SørHF: Helse NordBefolkning: 4906
instagram,70.06375614276804,21.007245254707254,,Navn: Skjervøy NordHF: Helse NordBefolkning: 2923
instagram,70.0760109636831,24.9610375350049,,Navn: SmørstadHF: Helse NordBefolkning: 3998
instagram,69.96585614010445,23.27565493866244,,Navn: Alta Nye SentrumHF: Helse NordBefolkning: 20577
instagram,70.28749050443867,22.35735100363508,,Navn: ØksfjordHF: Helse NordBefolkning: 633
instagram,70.51215621094153,22.28508493636446,,Navn: Hasvik 2HF: Helse NordBefolkning: 978
instagram,70.99197255699823,24.692781419141777,,Navn: Strandveien ØstHF: Helse NordBefolkning: 1160
instagram,70.67755929660065,23.691268889594348,,Navn: TåkeheimenHF: Helse NordBefolkning: 11044
instagram,70.96133774849935,25.97078301159952,,Navn: Nordvågv. - JuledagsnesområdetHF: Helse NordBefolkning: 3069
instagram,69.01091838120391,23.01871130143878,,Navn: Kautokeino - HannumarasHF: Helse NordBefolkning: 2899
instagram,69.45599669955054,25.52245769851749,,Navn: Karasjok TettstedHF: Helse NordBefolkning: 2640
instagram,70.4839146412262,31.250500254146655,,Navn: Vardø 6HF: Helse NordBefolkning: 1951
instagram,70.05936210929663,29.673798888998373,,Navn: Industriområde - Prestelv VestHF: Helse NordBefolkning: 5648
instagram,70.20245405035323,28.171128243513802,,Navn: Tana bruHF: Helse NordBefolkning: 3924
instagram,69.67912399096437,30.024242397837195,,Navn: A.v.l.HF: Helse NordBefolkning: 9882
instagram,70.98374624095015,27.115930280975704,,Navn: Kjøllefjord VestreHF: Helse NordBefolkning: 1008
instagram,71.1722937514111,27.92640134448148,,Navn: Mehamn - VeviknesetHF: Helse NordBefolkning: 1225
instagram,70.9331578453647,29.31936789534437,,Navn: RevnesHF: Helse NordBefolkning: 923
instagram,70.74552954572619,30.024012230993325,,Navn: Indre BåtsfjordHF: Helse NordBefolkning: 2185
